ORDERNUMBER,QUANTITYORDERED,PRICEEACH,PRICETOTAL,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,STATE,COUNTRY,DEALSIZE
10201,25,100.0,2500.0,4,12,2003,Motorcycles,Mini Wheels Co.,San Francisco,CA,USA,Medium
10211,36,100.0,3600.0,1,1,2004,Motorcycles,Auto Canal Petit,Paris,,France,Medium
10224,43,100.0,4300.0,1,2,2004,Motorcycles,Daedalus Designs Imports,Lille,,France,Medium
10237,32,100.0,3200.0,2,4,2004,Motorcycles,Vitachrome Inc.,NYC,NY,USA,Medium
10251,46,100.0,4600.0,2,5,2004,Motorcycles,Tekni Collectables Inc.,Newark,NJ,USA,Large
10263,48,100.0,4800.0,2,6,2004,Motorcycles,Gift Depot Inc.,Bridgewater,CT,USA,Medium
10276,43,100.0,4300.0,3,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,MA,USA,Medium
10285,49,100.0,4900.0,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,MA,USA,Medium
10299,24,100.0,2400.0,3,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,,Finland,Medium
10309,26,100.0,2600.0,4,10,2004,Motorcycles,Baane Mini Imports,Stavern,,Norway,Medium
10319,30,100.0,3000.0,4,11,2004,Motorcycles,Microscale Inc.,NYC,NY,USA,Medium
10329,24,100.0,2400.0,4,11,2004,Motorcycles,Land of Toys Inc.,NYC,NY,USA,Medium
10341,55,100.0,5500.0,4,11,2004,Motorcycles,Salzburg Collectables,Salzburg,,Austria,Large
10362,22,100.0,2200.0,1,1,2005,Motorcycles,Technics Stores Inc.,Burlingame,CA,USA,Medium
10375,49,78.92,3867.08,1,2,2005,Motorcycles,La Rochelle Gifts,Nantes,,France,Medium
10388,44,100.0,4400.0,1,3,2005,Motorcycles,FunGiftIdeas.com,New Bedford,MA,USA,Medium
10403,66,100.0,6600.0,2,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,,UK,Large
10417,21,100.0,2100.0,2,5,2005,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Medium
10104,34,100.0,3400.0,1,1,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10117,43,100.0,4300.0,2,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10127,46,100.0,4600.0,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,Large
10142,33,100.0,3300.0,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10153,42,100.0,4200.0,3,9,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10165,34,100.0,3400.0,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10176,47,100.0,4700.0,4,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Large
10185,33,100.0,3300.0,4,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,MA,USA,Medium
10196,24,100.0,2400.0,4,11,2003,Classic Cars,Super Scale Inc.,New Haven,CT,USA,Medium
10208,26,100.0,2600.0,1,1,2004,Classic Cars,"Saveley & Henriot, Co.",Lyon,,France,Medium
10220,30,100.0,3000.0,1,2,2004,Classic Cars,"Clover Collections, Co.",Dublin,,Ireland,Medium
10230,43,100.0,4300.0,1,3,2004,Classic Cars,"Blauer See Auto, Co.",Frankfurt,,Germany,Large
10247,25,100.0,2500.0,2,5,2004,Classic Cars,Suominen Souveniers,Espoo,,Finland,Medium
10272,27,100.0,2700.0,3,7,2004,Classic Cars,Diecast Classics Inc.,Allentown,PA,USA,Medium
10282,27,100.0,2700.0,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10293,24,100.0,2400.0,3,9,2004,Classic Cars,Amica Models & Co.,Torino,,Italy,Medium
10306,34,100.0,3400.0,4,10,2004,Classic Cars,"AV Stores, Co.",Manchester,,UK,Medium
10314,46,100.0,4600.0,4,10,2004,Classic Cars,Heintze Collectables,Aaarhus,,Denmark,Medium
10324,27,54.33,1466.91,4,11,2004,Classic Cars,Vitachrome Inc.,NYC,NY,USA,Small
10336,33,100.0,3300.0,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",Paris,,France,Medium
10348,47,100.0,4700.0,4,11,2004,Classic Cars,"Corrida Auto Replicas, Ltd",Madrid,,Spain,Medium
10358,49,55.34,2711.66,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Small
10372,40,100.0,4000.0,1,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,Japan,Medium
10382,37,100.0,3700.0,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10413,47,100.0,4700.0,2,5,2005,Classic Cars,Gift Depot Inc.,Bridgewater,CT,USA,Large
10108,45,100.0,4500.0,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,,Philippines,Medium
10122,37,99.82,3693.34,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,,France,Medium
10135,48,100.0,4800.0,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10147,31,100.0,3100.0,3,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,MA,USA,Medium
10160,46,100.0,4600.0,4,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,Medium
10170,47,100.0,4700.0,4,11,2003,Classic Cars,Mini Auto Werke,Graz,,Austria,Medium
10181,28,100.0,2800.0,4,11,2003,Classic Cars,Herkku Gifts,Bergen,,Norway,Small
10191,40,100.0,4000.0,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Medium
10203,20,100.0,2000.0,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Small
10212,39,100.0,3900.0,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10225,25,99.82,2495.5,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Small
10238,29,100.0,2900.0,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Medium
10253,22,100.0,2200.0,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,,UK,Small
10266,22,100.0,2200.0,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Small
10276,47,100.0,4700.0,3,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,MA,USA,Medium
10287,45,100.0,4500.0,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10300,29,100.0,2900.0,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,,Germany,Medium
10310,24,100.0,2400.0,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Medium
10320,35,100.0,3500.0,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,,Sweden,Medium
10329,46,83.63,3846.98,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,Medium
10341,44,95.93,4220.92,4,11,2004,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Medium
10363,34,96.73,3288.82,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,,Finland,Medium
10376,35,100.0,3500.0,1,2,2005,Classic Cars,Boards & Toys Co.,Glendale,CA,USA,Medium
10389,25,72.38,1809.5,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,,Sweden,Small
10419,10,100.0,1000.0,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Small
10105,29,100.0,2900.0,1,2,2003,Classic Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Medium
10117,39,100.0,3900.0,2,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10127,42,100.0,4200.0,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,Large
10142,46,100.0,4600.0,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Large
10153,49,100.0,4900.0,3,9,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Large
10165,27,100.0,2700.0,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10176,50,100.0,5000.0,4,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Large
10185,43,100.0,4300.0,4,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,MA,USA,Large
10196,38,100.0,3800.0,4,11,2003,Classic Cars,Super Scale Inc.,New Haven,CT,USA,Large
10208,20,100.0,2000.0,1,1,2004,Classic Cars,"Saveley & Henriot, Co.",Lyon,,France,Medium
10220,27,100.0,2700.0,1,2,2004,Classic Cars,"Clover Collections, Co.",Dublin,,Ireland,Medium
10231,49,100.0,4900.0,1,3,2004,Classic Cars,CAF Imports,Madrid,,Spain,Medium
10247,27,100.0,2700.0,2,5,2004,Classic Cars,Suominen Souveniers,Espoo,,Finland,Medium
10272,39,100.0,3900.0,3,7,2004,Classic Cars,Diecast Classics Inc.,Allentown,PA,USA,Large
10282,24,100.0,2400.0,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10293,45,100.0,4500.0,3,9,2004,Classic Cars,Amica Models & Co.,Torino,,Italy,Large
10306,20,100.0,2000.0,4,10,2004,Classic Cars,"AV Stores, Co.",Manchester,,UK,Medium
10314,36,100.0,3600.0,4,10,2004,Classic Cars,Heintze Collectables,Aaarhus,,Denmark,Medium
10325,24,100.0,2400.0,4,11,2004,Classic Cars,Baane Mini Imports,Stavern,,Norway,Small
10336,49,63.38,3105.62,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",Paris,,France,Medium
10349,26,100.0,2600.0,4,12,2004,Classic Cars,Muscle Machine Inc,NYC,NY,USA,Medium
10359,49,62.09,3042.41,4,12,2004,Classic Cars,Reims Collectables,Reims,,France,Medium
10372,34,100.0,3400.0,1,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,Japan,Medium
10382,34,95.35,3241.9,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10396,33,100.0,3300.0,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10413,22,100.0,2200.0,2,5,2005,Classic Cars,Gift Depot Inc.,Bridgewater,CT,USA,Medium
10108,39,89.38,3485.82,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,,Philippines,Medium
10122,32,63.84,2042.88,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,,France,Small
10135,24,75.01,1800.24,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10147,21,63.84,1340.64,3,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,MA,USA,Small
10159,24,73.42,1762.08,4,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,Small
10169,36,63.84,2298.24,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Small
10181,20,81.4,1628.0,4,11,2003,Classic Cars,Herkku Gifts,Bergen,,Norway,Small
10191,30,64.64,1939.2,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Small
10203,44,82.99,3651.56,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10211,28,92.57,2591.96,1,1,2004,Classic Cars,Auto Canal Petit,Paris,,France,Small
10225,37,77.41,2864.17,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Small
10238,20,74.21,1484.2,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Small
10253,25,90.17,2254.25,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,,UK,Small
10266,35,76.61,2681.35,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Small
10276,38,83.79,3184.02,3,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,MA,USA,Medium
10287,41,69.43,2846.63,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Small
10300,22,76.61,1685.42,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,,Germany,Small
10310,49,81.4,3988.6,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Medium
10320,38,73.42,2789.96,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,,Sweden,Small
10329,33,100.0,3300.0,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,Medium
10341,36,93.56,3368.16,4,11,2004,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Medium
10363,34,81.62,2775.08,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,,Finland,Small
10377,24,67.83,1627.92,1,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,,Finland,Small
10389,36,70.26,2529.36,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,,Sweden,Small
10419,34,90.17,3065.78,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Medium
10104,41,100.0,4100.0,1,1,2003,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Medium
10115,46,100.0,4600.0,2,4,2003,Trucks and Buses,Classic Legends Inc.,NYC,NY,USA,Medium
10127,24,100.0,2400.0,2,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,NY,USA,Small
10141,21,100.0,2100.0,3,8,2003,Trucks and Buses,Suominen Souveniers,Espoo,,Finland,Small
10151,24,100.0,2400.0,3,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,,Finland,Medium
10165,48,100.0,4800.0,4,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10175,26,100.0,2600.0,4,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",London,,UK,Medium
10184,37,100.0,3700.0,4,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Sevilla,,Spain,Medium
10195,49,100.0,4900.0,4,11,2003,Trucks and Buses,Mini Classics,White Plains,NY,USA,Medium
10207,34,99.54,3384.36,4,12,2003,Trucks and Buses,Diecast Collectables,Boston,MA,USA,Medium
10219,48,100.0,4800.0,1,2,2004,Trucks and Buses,Signal Collectibles Ltd.,Brisbane,CA,USA,Medium
10229,36,100.0,3600.0,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10246,46,100.0,4600.0,2,5,2004,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Medium
10259,46,100.0,4600.0,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,,Singapore,Medium
10271,31,97.17,3012.27,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10281,41,100.0,4100.0,3,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,PA,USA,Medium
10292,21,100.0,2100.0,3,9,2004,Trucks and Buses,Land of Toys Inc.,NYC,NY,USA,Small
10305,38,100.0,3800.0,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,MA,USA,Medium
10314,45,100.0,4500.0,4,10,2004,Trucks and Buses,Heintze Collectables,Aaarhus,,Denmark,Medium
10324,26,58.38,1517.88,4,11,2004,Trucks and Buses,Vitachrome Inc.,NYC,NY,USA,Small
10336,38,100.0,3800.0,4,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",Paris,,France,Medium
10349,48,100.0,4800.0,4,12,2004,Trucks and Buses,Muscle Machine Inc,NYC,NY,USA,Medium
10358,42,64.16,2694.72,4,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10371,49,35.71,1749.79,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10382,32,66.58,2130.56,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10412,54,100.0,5400.0,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Medium
10425,33,100.0,3300.0,2,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,,France,Medium
10108,36,100.0,3600.0,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,,Philippines,Medium
10122,20,100.0,2000.0,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,,France,Small
10135,29,97.89,2838.81,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10147,33,97.89,3230.37,3,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,MA,USA,Medium
10160,50,100.0,5000.0,4,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,Medium
10170,41,100.0,4100.0,4,11,2003,Classic Cars,Mini Auto Werke,Graz,,Austria,Medium
10181,36,100.0,3600.0,4,11,2003,Classic Cars,Herkku Gifts,Bergen,,Norway,Medium
10192,27,100.0,2700.0,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,Medium
10203,47,100.0,4700.0,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10212,33,100.0,3300.0,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10225,21,100.0,2100.0,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Small
10239,21,93.28,1958.88,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,,Finland,Small
10253,41,100.0,4100.0,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,,UK,Medium
10266,40,100.0,4000.0,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Medium
10277,28,100.0,2800.0,3,8,2004,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10287,23,100.0,2300.0,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Small
10300,23,100.0,2300.0,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,,Germany,Small
10310,25,100.0,2500.0,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Small
10321,24,100.0,2400.0,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,MA,USA,Small
10329,39,64.74,2524.86,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,Small
10341,55,75.2,4136.0,4,11,2004,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Medium
10363,46,88.45,4068.7,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,,Finland,Medium
10377,50,100.0,5000.0,1,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,,Finland,Medium
10389,47,100.0,4700.0,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,,Sweden,Medium
10405,97,93.28,9048.16,2,4,2005,Classic Cars,Mini Caravy,Strasbourg,,France,Large
10419,32,100.0,3200.0,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Medium
10103,35,100.0,3500.0,1,1,2003,Trucks and Buses,Baane Mini Imports,Stavern,,Norway,Medium
10113,49,100.0,4900.0,1,3,2003,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10126,38,100.0,3800.0,2,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,,Spain,Medium
10140,32,100.0,3200.0,3,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,CA,USA,Medium
10150,34,100.0,3400.0,3,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10164,36,99.17,3570.12,4,10,2003,Trucks and Buses,Mini Auto Werke,Graz,,Austria,Medium
10174,48,93.34,4480.32,4,11,2003,Trucks and Buses,"Australian Gift Network, Co",South Brisbane,Queensland,Australia,Medium
10183,21,96.84,2033.64,4,11,2003,Trucks and Buses,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,Small
10194,21,93.34,1960.14,4,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",Lyon,,France,Small
10206,34,100.0,3400.0,4,12,2003,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,BC,Canada,Medium
10215,46,100.0,4600.0,1,1,2004,Trucks and Buses,West Coast Collectables Co.,Burbank,CA,USA,Medium
10228,32,100.0,3200.0,1,3,2004,Trucks and Buses,Cambridge Collectables Co.,Cambridge,MA,USA,Medium
10245,29,100.0,2900.0,2,5,2004,Trucks and Buses,Super Scale Inc.,New Haven,CT,USA,Medium
10258,41,100.0,4100.0,2,6,2004,Trucks and Buses,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,Japan,Medium
10270,43,96.84,4164.12,3,7,2004,Trucks and Buses,Souveniers And Things Co.,Chatswood,NSW,Australia,Medium
10280,24,100.0,2400.0,3,8,2004,Trucks and Buses,Amica Models & Co.,Torino,,Italy,Small
10291,41,100.0,4100.0,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Boras,,Sweden,Medium
10304,46,98.0,4508.0,4,10,2004,Trucks and Buses,Auto Assoc. & Cie.,Versailles,,France,Medium
10312,32,100.0,3200.0,4,10,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10322,22,100.0,2200.0,4,11,2004,Trucks and Buses,Online Diecast Creations Co.,Nashua,NH,USA,Small
10333,29,40.25,1167.25,4,11,2004,Trucks and Buses,Mini Wheels Co.,San Francisco,CA,USA,Small
10347,42,49.6,2083.2,4,11,2004,Trucks and Buses,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10357,39,98.0,3822.0,4,12,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10370,27,100.0,2700.0,1,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Medium
10381,48,98.0,4704.0,1,2,2005,Trucks and Buses,Corporate Gift Ideas Co.,San Francisco,CA,USA,Medium
10391,29,85.1,2467.9,1,3,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Small
10411,27,100.0,2700.0,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Quebec,Canada,Medium
10424,54,100.0,5400.0,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Large
10109,26,100.0,2600.0,1,3,2003,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,PA,USA,Medium
10122,34,100.0,3400.0,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,,France,Medium
10136,25,100.0,2500.0,3,7,2003,Classic Cars,Alpha Cognac,Toulouse,,France,Medium
10148,23,100.0,2300.0,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Small
10161,28,100.0,2800.0,4,10,2003,Classic Cars,Heintze Collectables,Aaarhus,,Denmark,Medium
10171,35,100.0,3500.0,4,11,2003,Classic Cars,Quebec Home Shopping Network,Montreal,Quebec,Canada,Medium
10181,44,100.0,4400.0,4,11,2003,Classic Cars,Herkku Gifts,Bergen,,Norway,Medium
10192,22,100.0,2200.0,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,Medium
10204,42,100.0,4200.0,4,12,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,Medium
10212,29,100.0,2900.0,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10225,32,100.0,3200.0,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10240,41,100.0,4100.0,2,4,2004,Classic Cars,Osaka Souveniers Co.,Osaka,Osaka,Japan,Medium
10253,26,100.0,2600.0,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,,UK,Medium
10266,21,100.0,2100.0,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Small
10278,34,100.0,3400.0,3,8,2004,Classic Cars,Signal Gift Stores,Las Vegas,NV,USA,Medium
10287,41,100.0,4100.0,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10301,37,100.0,3700.0,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,,Norway,Medium
10310,37,100.0,3700.0,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Medium
10321,41,100.0,4100.0,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,MA,USA,Medium
10331,46,100.0,4600.0,4,11,2004,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,PA,USA,Medium
10342,40,100.0,4000.0,4,11,2004,Classic Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Medium
10356,43,97.6,4196.8,4,12,2004,Classic Cars,Lyon Souveniers,Paris,,France,Medium
10365,30,87.06,2611.8,1,1,2005,Classic Cars,Mini Creations Ltd.,New Bedford,MA,USA,Small
10377,35,100.0,3500.0,1,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,,Finland,Medium
10390,36,93.77,3375.72,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10406,61,100.0,6100.0,2,4,2005,Classic Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Large
10419,38,100.0,3800.0,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Medium
10102,39,100.0,3900.0,1,1,2003,Vintage Cars,Vitachrome Inc.,NYC,NY,USA,Medium
10111,33,99.66,3288.78,1,3,2003,Vintage Cars,Mini Wheels Co.,San Francisco,CA,USA,Medium
10125,32,100.0,3200.0,2,5,2003,Vintage Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Medium
10139,31,100.0,3100.0,3,7,2003,Vintage Cars,Souveniers And Things Co.,Chatswood,NSW,Australia,Medium
10149,50,100.0,5000.0,3,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,CA,USA,Medium
10162,48,91.44,4389.12,4,10,2003,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,Medium
10173,43,100.0,4300.0,4,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,,Italy,Medium
10182,25,87.33,2183.25,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10193,28,100.0,2800.0,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Victoria,Australia,Medium
10205,36,100.0,3600.0,4,12,2003,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10215,27,89.38,2413.26,1,1,2004,Vintage Cars,West Coast Collectables Co.,Burbank,CA,USA,Small
10227,25,100.0,2500.0,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,,France,Small
10244,40,100.0,4000.0,2,4,2004,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10256,34,95.55,3248.7,2,6,2004,Vintage Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Medium
10280,50,100.0,5000.0,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,,Italy,Medium
